code10,univtxt
1485420910,鹿児島大 理 理／数理情報 前
1485421010,鹿児島大 理 理／物理・宇 前
1485421110,鹿児島大 理 理／化学プロ 前
1485421210,鹿児島大 理 理／生物学プ 前
1485421310,鹿児島大 理 理／地球科学 前
1485460010,鹿児島大 工  前
1485460020,鹿児島大 工  後
1485460410,鹿児島大 工 建築 前
1485460420,鹿児島大 工 建築 後
1485461110,鹿児島大 工 先進／機械工 前
1485461120,鹿児島大 工 先進／機械工 後
1485461210,鹿児島大 工 先進／電気電 前
1485461220,鹿児島大 工 先進／電気電 後
1485461310,鹿児島大 工 先進／海洋土 前
1485461320,鹿児島大 工 先進／海洋土 後
1485461410,鹿児島大 工 先進／化学工 前
1485461420,鹿児島大 工 先進／化学工 後
1485461510,鹿児島大 工 先進／化学生 前
1485461520,鹿児島大 工 先進／化学生 後
1485461610,鹿児島大 工 先進／情報生 前
1485461620,鹿児島大 工 先進／情報生 後
1485461710,鹿児島大 工 先進工 前
1485550010,鹿児島大 医  前
1485550020,鹿児島大 医  後
1485550110,鹿児島大 医 医 前
1485550120,鹿児島大 医 医 後
1485550311,鹿児島大 医 保健／看護学 前
1485550312,鹿児島大 医 保健／看護学 前
1485550410,鹿児島大 医 保健／理学療 前
1485550420,鹿児島大 医 保健／理学療 後
1485550510,鹿児島大 医 保健／作業療 前
1485550520,鹿児島大 医 保健／作業療 後
1485580010,鹿児島大 歯  前
1485580020,鹿児島大 歯  後
1485580110,鹿児島大 歯 歯 前
1485580120,鹿児島大 歯 歯 後
1485720010,鹿児島大 農  前
1485720020,鹿児島大 農  後
1485720510,鹿児島大 農 国際食料資源 前
1485720910,鹿児島大 農 農 前
1485720920,鹿児島大 農 農 後
1485730010,鹿児島大 水産  前
1485730020,鹿児島大 水産  後
1485730310,鹿児島大 水産 水産 前
1485730320,鹿児島大 水産 水産 後
1485730810,鹿児島大 水産 国際食料資源 前
1485740010,鹿児島大 共同獣医  前
1485740020,鹿児島大 共同獣医  後
1485740111,鹿児島大 共同獣医 共同獣医 前
1485740112,鹿児島大 共同獣医 共同獣医 前
1485740120,鹿児島大 共同獣医 共同獣医 後
1485740210,鹿児島大 共同獣医 畜産 前
1485740220,鹿児島大 共同獣医 畜産 後
1490640010,鹿屋体育大 体育  前
1490640110,鹿屋体育大 体育 スポーツ総合 前
1490640210,鹿屋体育大 体育 武道 前
1495280010,琉球大 人文社会  前
1495280020,琉球大 人文社会  後
1495280110,琉球大 人文社会 国際法政 前
1495280120,琉球大 人文社会 国際法政 後
1495280210,琉球大 人文社会 人間社会 前
1495280220,琉球大 人文社会 人間社会 後
1495280310,琉球大 人文社会 琉球アジア文 前
1495280320,琉球大 人文社会 琉球アジア文 後
1495300010,琉球大 教育  前
1495302910,琉球大 教育 学校／特別支 前
1495305910,琉球大 教育 学校／国語 前
1495306010,琉球大 教育 学校／社会科 前
1495306110,琉球大 教育 学校／数学 前
1495306210,琉球大 教育 学校／理科 前
1495306310,琉球大 教育 学校／音楽 前
1495306410,琉球大 教育 学校／美術 前
1495306510,琉球大 教育 学校／保健体 前
1495306610,琉球大 教育 学校／技術 前
1495306710,琉球大 教育 学校／生活科 前
1495306810,琉球大 教育 学校／英語 前
1495306910,琉球大 教育 学校／学校教 前
1495330010,琉球大 国際地域  前
1495330020,琉球大 国際地域  後
1495330111,琉球大 国際地域 国際地域創造 前
1495330112,琉球大 国際地域 国際地域創造 前
1495330113,琉球大 国際地域 国際地域創造 前
1495330121,琉球大 国際地域 国際地域創造 後
1495330122,琉球大 国際地域 国際地域創造 後
1495360010,琉球大 国際地夜  前
1495360020,琉球大 国際地夜  後
1495360111,琉球大 国際地夜 国際地域創造 前
1495360112,琉球大 国際地夜 国際地域創造 前
1495360121,琉球大 国際地夜 国際地域創造 後
1495360122,琉球大 国際地夜 国際地域創造 後
1495420010,琉球大 理  前
1495420020,琉球大 理  後
1495420310,琉球大 理 数理科学 前
1495420320,琉球大 理 数理科学 後
1495420610,琉球大 理 海洋／化学系 前
1495420620,琉球大 理 海洋／化学系 後
1495420910,琉球大 理 海洋／生物系 前
1495420920,琉球大 理 海洋／生物系 後
1495421010,琉球大 理 物質／物理系 前
1495421020,琉球大 理 物質／物理系 後
1495421110,琉球大 理 物質／地球環 前
1495421120,琉球大 理 物質／地球環 後
1495460010,琉球大 工  前
1495460020,琉球大 工  後
1495460710,琉球大 工 工 前
1495460720,琉球大 工 工 後
1495550010,琉球大 医  前
1495550020,琉球大 医  後
1495550110,琉球大 医 医 前
1495550120,琉球大 医 医 後
1495550210,琉球大 医 保健 前
1495550220,琉球大 医 保健 後
1495720010,琉球大 農  前
1495720020,琉球大 農  後
1495720410,琉球大 農 亜熱帯地域農 前
1495720420,琉球大 農 亜熱帯地域農 後
1495720510,琉球大 農 亜熱帯農林環 前
1495720520,琉球大 農 亜熱帯農林環 後
1495720610,琉球大 農 地域農業工 前
1495720620,琉球大 農 地域農業工 後
1495720710,琉球大 農 亜熱帯生物資 前
1495720720,琉球大 農 亜熱帯生物資 後
1495720810,琉球大 農 亜熱／健康栄 前
2003370010,はこだて未来大 システム  前
2003370020,はこだて未来大 システム  後
2004640010,札幌市立大 看護  前
2004640110,札幌市立大 看護 看護 前
2004830010,札幌市立大 デザイン  前
2004830110,札幌市立大 デザイン デザイン 前
2005180010,釧路公立大 経済  前
2005180050,釧路公立大 経済  中
2006640010,名寄市立大 保健福祉  前
2006640020,名寄市立大 保健福祉  後
2006640110,名寄市立大 保健福祉 看護 前
2006640120,名寄市立大 保健福祉 看護 後
2006640210,名寄市立大 保健福祉 栄養 前
2006640220,名寄市立大 保健福祉 栄養 後
2006640310,名寄市立大 保健福祉 社会福祉 前
2006640320,名寄市立大 保健福祉 社会福祉 後
2006640410,名寄市立大 保健福祉 社会保育 前
2006640420,名寄市立大 保健福祉 社会保育 後
2007470010,千歳科学技大 理工  前
2007470050,千歳科学技大 理工  中
2008180010,旭川市立大 経済  前
2008180020,旭川市立大 経済  後
2008180110,旭川市立大 経済 経営経済 前
2008180120,旭川市立大 経済 経営経済 後
2008210010,旭川市立大 地域創造  前
2008210020,旭川市立大 地域創造  後
2008210110,旭川市立大 地域創造 地域創造 前
2008210120,旭川市立大 地域創造 地域創造 後
2008640010,旭川市立大 保健福祉  前
2008640050,旭川市立大 保健福祉  中
2008640110,旭川市立大 保健福祉 コミュニティ 前
2008640150,旭川市立大 保健福祉 コミュニティ 中
2008640210,旭川市立大 保健福祉 保健看護 前
2008640250,旭川市立大 保健福祉 保健看護 中
2010550010,札幌医大 医  前
2010550111,札幌医大 医 医 前
2010550112,札幌医大 医 医 前
2010640010,札幌医大 保健医療  前
2010640110,札幌医大 保健医療 看護 前
2010640210,札幌医大 保健医療 作業療法 前
2010640310,札幌医大 保健医療 理学療法 前
2013640010,青森県立保健大 健康科学  前
2013640020,青森県立保健大 健康科学  後
2013640110,青森県立保健大 健康科学 看護 前
2013640120,青森県立保健大 健康科学 看護 後
2013640210,青森県立保健大 健康科学 理学療法 前
2013640220,青森県立保健大 健康科学 理学療法 後
2013640310,青森県立保健大 健康科学 社会福祉 前
2013640320,青森県立保健大 健康科学 社会福祉 後
2013640410,青森県立保健大 健康科学 栄養 前
2013640420,青森県立保健大 健康科学 栄養 後
2015210010,青森公立大 経営経済  前
2015210020,青森公立大 経営経済  後
2015210211,青森公立大 経営経済 経営 前
2015210212,青森公立大 経営経済 経営 前
2015210220,青森公立大 経営経済 経営 後
2015210311,青森公立大 経営経済 経済 前
2015210312,青森公立大 経営経済 経済 前
2015210320,青森公立大 経営経済 経済 後
2015210411,青森公立大 経営経済 地域みらい 前
2015210412,青森公立大 経営経済 地域みらい 前
2018130010,岩手県立大 総合政策  前
2018130020,岩手県立大 総合政策  後
2018130110,岩手県立大 総合政策 総合政策 前
2018130120,岩手県立大 総合政策 総合政策 後
2018260010,岩手県立大 社会福祉  前
2018260020,岩手県立大 社会福祉  後
2018470010,岩手県立大 ソフトウ  前
2018470050,岩手県立大 ソフトウ  中
2018470110,岩手県立大 ソフトウ ソフトウェア 前
2018470150,岩手県立大 ソフトウ ソフトウェア 中
2018640010,岩手県立大 看護  前
2018640020,岩手県立大 看護  後
2018640110,岩手県立大 看護 看護 前
2018640120,岩手県立大 看護 看護 後
2023220010,宮城大 事業構想  前
2023220020,宮城大 事業構想  後
2023650010,宮城大 看護  前
2023650020,宮城大 看護  後
2023650110,宮城大 看護 看護学類 前
2023650120,宮城大 看護 看護学類 後
2023750010,宮城大 食産業  前
2023750020,宮城大 食産業  後
2028470010,秋田県立大 システム  前
2028470020,秋田県立大 システム  後
2028470310,秋田県立大 システム 建築環境シス 前
2028470320,秋田県立大 システム 建築環境シス 後
2028470410,秋田県立大 システム 経営シス工 前
2028470420,秋田県立大 システム 経営シス工 後
2028470510,秋田県立大 システム 機械工 前
2028470520,秋田県立大 システム 機械工 後
2028470610,秋田県立大 システム 知能メカトロ 前
2028470620,秋田県立大 システム 知能メカトロ 後
2028470710,秋田県立大 システム 情報工 前
2028470720,秋田県立大 システム 情報工 後
2028740010,秋田県立大 生物資源  前
2028740020,秋田県立大 生物資源  後
2028740110,秋田県立大 生物資源 応用生物科学 前
2028740120,秋田県立大 生物資源 応用生物科学 後
2028740210,秋田県立大 生物資源 生物生産科学 前
2028740220,秋田県立大 生物資源 生物生産科学 後
2028740310,秋田県立大 生物資源 生物環境科学 前
2028740320,秋田県立大 生物資源 生物環境科学 後
2028740410,秋田県立大 生物資源 アグリビジネ 前
2028740420,秋田県立大 生物資源 アグリビジネ 後
2029830010,秋田公立美大 美術  前
2029830050,秋田公立美大 美術  中
2029830110,秋田公立美大 美術 美術 前
2029830150,秋田公立美大 美術 美術 中
2030370060,国際教養大 国際教養  独
2030370161,国際教養大 国際教養 国際教養 独
2030370162,国際教養大 国際教養 国際教養 独
2030370163,国際教養大 国際教養 国際教養 独
2033640010,山形県米沢栄大 健康栄養  前
2033640020,山形県米沢栄大 健康栄養  後
2033640110,山形県米沢栄大 健康栄養 健康栄養 前
2033640120,山形県米沢栄大 健康栄養 健康栄養 後
2034740010,東北農林職大 農林業経  前
2034740110,東北農林職大 農林業経 農業経営 前
2034740210,東北農林職大 農林業経 森林業経営 前
2035640010,山形保健医療大 保健医療  前
2035640110,山形保健医療大 保健医療 看護 前
2035640210,山形保健医療大 保健医療 理学療法 前
2035640310,山形保健医療大 保健医療 作業療法 前
2040470010,会津大 コン理工  前
2040470311,会津大 コン理工 コンピュータ 前
2040470312,会津大 コン理工 コンピュータ 前
2045550010,福島県立医大 医  前
2045550111,福島県立医大 医 医 前
2045550112,福島県立医大 医 医 前
2045640010,福島県立医大 看護  前
2045640020,福島県立医大 看護  後
2045640110,福島県立医大 看護 看護 前
2045640120,福島県立医大 看護 看護 後
2045650010,福島県立医大 保健科学  前
2045650110,福島県立医大 保健科学 理学療法 前
2045650210,福島県立医大 保健科学 作業療法 前
